PollingUnitID,State,LGA,Ward,ElectionYear,RegisteredVoters,PartyAVotes,PartyBVotes,PartyCVotes,TotalVotesCast,Turnout Percentage,AnomalyFlag,MergeKey,LGA.1,State.1,ElectionYear.1,IncidentCount,AvgSeverityScore,AnomalyIndicator
PU855,Rivers,Port Harcourt,Ward CO,2019,980,485,460,20,965,98.47,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU856,Abuja,Bwari,Ward CM,2019,1040,515,490,20,1025,98.56,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU857,Lagos,Surulere,Ward CT,2019,570,275,255,10,540,94.74,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU858,Kano,Nassarawa,Ward CT,2019,870,425,405,15,845,97.13,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU859,Rivers,Obio/Akpor,Ward CX,2019,960,475,455,15,945,98.44,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU860,Abuja,AMAC,Ward CS,2019,1220,595,565,25,1185,97.13,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU861,Lagos,Eti-Osa,Ward CO,2019,670,325,305,15,645,96.27,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU862,Kano,Fagge,Ward CM,2019,720,355,335,15,705,97.92,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU863,Rivers,Port Harcourt,Ward CP,2019,990,490,465,20,975,98.48,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU864,Abuja,Bwari,Ward CN,2019,1050,520,495,20,1035,98.57,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU865,Lagos,Surulere,Ward CU,2019,580,280,260,10,550,94.83,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU866,Kano,Nassarawa,Ward CU,2019,880,430,410,15,855,97.16,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU867,Rivers,Obio/Akpor,Ward CY,2019,970,480,460,15,955,98.45,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU868,Abuja,AMAC,Ward CT,2019,1230,600,570,25,1195,97.15,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU869,Lagos,Eti-Osa,Ward CP,2019,680,330,310,15,655,96.32,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU870,Kano,Fagge,Ward CN,2019,730,360,340,15,715,97.95,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU871,Rivers,Port Harcourt,Ward CQ,2019,1000,495,470,20,985,98.5,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU872,Abuja,Bwari,Ward CO,2019,1060,525,500,20,1045,98.58,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU873,Lagos,Surulere,Ward CV,2019,590,285,265,10,560,94.92,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU874,Kano,Nassarawa,Ward CV,2019,890,435,415,15,865,97.19,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU875,Rivers,Obio/Akpor,Ward CZ,2019,980,485,465,15,965,98.47,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU876,Abuja,AMAC,Ward CU,2019,1240,605,575,25,1205,97.18,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU877,Lagos,Eti-Osa,Ward CQ,2019,690,335,315,15,665,96.38,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU878,Kano,Fagge,Ward CO,2019,740,365,345,15,725,97.97,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU879,Rivers,Port Harcourt,Ward CR,2019,1010,500,475,20,995,98.51,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU880,Abuja,Bwari,Ward CP,2019,1070,530,505,20,1055,98.6,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU881,Lagos,Surulere,Ward CW,2019,600,290,270,10,570,95,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU882,Kano,Nassarawa,Ward CW,2019,900,440,420,15,875,97.22,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU883,Rivers,Obio/Akpor,Ward DA,2019,990,490,470,15,975,98.48,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU884,Abuja,AMAC,Ward CV,2019,1250,610,580,25,1215,97.2,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU885,Lagos,Eti-Osa,Ward CR,2019,700,340,320,15,675,96.43,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU886,Kano,Fagge,Ward CP,2019,750,370,350,15,735,98,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU887,Rivers,Port Harcourt,Ward CS,2019,1020,505,480,20,1005,98.53,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU888,Abuja,Bwari,Ward CQ,2019,1080,535,510,20,1065,98.61,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU889,Lagos,Surulere,Ward CX,2019,610,295,275,10,580,95.08,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU890,Kano,Nassarawa,Ward CX,2019,910,445,425,15,885,97.25,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU891,Rivers,Obio/Akpor,Ward DB,2019,1000,495,475,15,985,98.5,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU892,Abuja,AMAC,Ward CW,2019,1260,615,585,25,1225,97.22,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU893,Lagos,Eti-Osa,Ward CS,2019,710,345,325,15,685,96.48,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU894,Kano,Fagge,Ward CQ,2019,760,375,355,15,745,98.03,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU895,Rivers,Port Harcourt,Ward CT,2019,1030,510,485,20,1015,98.54,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU896,Abuja,Bwari,Ward CR,2019,1090,540,515,20,1075,98.62,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU897,Lagos,Surulere,Ward CY,2019,620,300,280,10,590,95.16,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU898,Kano,Nassarawa,Ward CY,2019,920,450,430,15,895,97.28,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU899,Rivers,Obio/Akpor,Ward DC,2019,1010,500,480,15,995,98.51,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU900,Abuja,AMAC,Ward CX,2019,1270,620,590,25,1235,97.24,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU901,Lagos,Surulere,Ward CZ,2023,630,305,285,10,600,95.24,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU902,Kano,Nassarawa,Ward CZ,2023,930,455,435,15,905,97.31,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU903,Rivers,Obio/Akpor,Ward DD,2023,1020,505,485,15,1005,98.53,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU904,Abuja,AMAC,Ward CY,2023,1280,625,595,25,1245,97.27,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU905,Lagos,Eti-Osa,Ward CT,2023,720,350,330,15,695,96.53,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU906,Kano,Fagge,Ward CR,2023,770,380,360,15,755,98.05,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU907,Rivers,Port Harcourt,Ward CU,2023,1040,515,490,20,1025,98.56,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU908,Abuja,Bwari,Ward CS,2023,1100,545,520,20,1085,98.64,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU909,Lagos,Surulere,Ward DA,2023,640,310,290,10,610,95.31,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU910,Kano,Nassarawa,Ward DA,2023,940,460,440,15,915,97.34,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU911,Rivers,Obio/Akpor,Ward DE,2023,1030,510,490,15,1015,98.54,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU912,Abuja,AMAC,Ward CZ,2023,1290,630,600,25,1255,97.29,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU913,Lagos,Eti-Osa,Ward CU,2023,730,355,335,15,705,96.58,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU914,Kano,Fagge,Ward CS,2023,780,385,365,15,765,98.08,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU915,Rivers,Port Harcourt,Ward CV,2023,1050,520,495,20,1035,98.57,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU916,Abuja,Bwari,Ward CT,2023,1110,550,525,20,1095,98.65,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU917,Lagos,Surulere,Ward DB,2023,650,315,295,10,620,95.38,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU918,Kano,Nassarawa,Ward DB,2023,950,465,445,15,925,97.37,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU919,Rivers,Obio/Akpor,Ward DF,2023,1040,515,495,15,1025,98.56,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU920,Abuja,AMAC,Ward DA,2023,1300,635,605,25,1265,97.31,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU921,Lagos,Eti-Osa,Ward CV,2023,740,360,340,15,715,96.62,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU922,Kano,Fagge,Ward CT,2023,790,390,370,15,775,98.1,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU923,Rivers,Port Harcourt,Ward CW,2023,1060,525,500,20,1045,98.58,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU924,Abuja,Bwari,Ward CU,2023,1120,555,530,20,1105,98.66,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU925,Lagos,Surulere,Ward DC,2023,660,320,300,10,630,95.45,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU926,Kano,Nassarawa,Ward DC,2023,960,470,450,15,935,97.4,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU927,Rivers,Obio/Akpor,Ward DG,2023,1050,520,500,15,1035,98.57,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU928,Abuja,AMAC,Ward DB,2023,1310,640,610,25,1275,97.33,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU929,Lagos,Eti-Osa,Ward CW,2023,750,365,345,15,725,96.67,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU930,Kano,Fagge,Ward CU,2023,800,395,375,15,785,98.12,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU931,Rivers,Port Harcourt,Ward CX,2023,1070,530,505,20,1055,98.6,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU932,Abuja,Bwari,Ward CV,2023,1130,560,535,20,1115,98.67,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU933,Lagos,Surulere,Ward DD,2023,670,325,305,10,640,95.52,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU934,Kano,Nassarawa,Ward DD,2023,970,475,455,15,945,97.42,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU935,Rivers,Obio/Akpor,Ward DH,2023,1060,525,505,15,1045,98.58,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU936,Abuja,AMAC,Ward DC,2023,1320,645,615,25,1285,97.35,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU937,Lagos,Eti-Osa,Ward CX,2023,760,370,350,15,735,96.71,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU938,Kano,Fagge,Ward CV,2023,810,400,380,15,795,98.15,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU939,Rivers,Port Harcourt,Ward CY,2023,1080,535,510,20,1065,98.61,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU940,Abuja,Bwari,Ward CW,2023,1140,565,540,20,1125,98.68,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU941,Lagos,Surulere,Ward DE,2023,680,330,310,10,650,95.59,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU942,Kano,Nassarawa,Ward DE,2023,980,480,460,15,955,97.45,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU943,Rivers,Obio/Akpor,Ward DI,2023,1070,530,510,15,1055,98.6,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU944,Abuja,AMAC,Ward DD,2023,1330,650,620,25,1295,97.37,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU945,Lagos,Eti-Osa,Ward CY,2023,770,375,355,15,745,96.75,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU946,Kano,Fagge,Ward CW,2023,820,405,385,15,805,98.17,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU947,Rivers,Port Harcourt,Ward CZ,2023,1090,540,515,20,1075,98.62,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU948,Abuja,Bwari,Ward CX,2023,1150,570,545,20,1135,98.7,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU949,Lagos,Surulere,Ward DF,2023,690,335,315,10,660,95.65,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU950,Kano,Nassarawa,Ward DF,2023,990,485,465,15,965,97.47,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU951,Rivers,Obio/Akpor,Ward DJ,2023,1080,535,515,15,1065,98.61,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU952,Abuja,AMAC,Ward DE,2023,1340,655,625,25,1305,97.39,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU953,Lagos,Eti-Osa,Ward CZ,2023,780,380,360,15,755,96.79,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU954,Kano,Fagge,Ward CX,2023,830,410,390,15,815,98.19,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU955,Rivers,Port Harcourt,Ward DA,2023,1100,545,520,20,1085,98.64,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU956,Abuja,Bwari,Ward CY,2023,1160,575,550,20,1145,98.71,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU957,Lagos,Surulere,Ward DG,2023,700,340,320,10,670,95.71,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU958,Kano,Nassarawa,Ward DG,2023,1000,490,470,15,975,97.5,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU959,Rivers,Obio/Akpor,Ward DK,2023,1090,540,520,15,1075,98.62,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU960,Abuja,AMAC,Ward DF,2023,1350,660,630,25,1315,97.41,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU961,Lagos,Eti-Osa,Ward DA,2023,790,385,365,15,765,96.84,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU962,Kano,Fagge,Ward CY,2023,840,415,395,15,825,98.21,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU963,Rivers,Port Harcourt,Ward DB,2023,1110,550,525,20,1095,98.65,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU964,Abuja,Bwari,Ward CZ,2023,1170,580,555,20,1155,98.72,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU965,Lagos,Surulere,Ward DH,2023,710,345,325,10,680,95.77,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU966,Kano,Nassarawa,Ward DH,2023,1010,495,475,15,985,97.52,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU967,Rivers,Obio/Akpor,Ward DL,2023,1100,545,525,15,1085,98.64,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU968,Abuja,AMAC,Ward DG,2023,1360,665,635,25,1325,97.43,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU969,Lagos,Eti-Osa,Ward DB,2023,800,390,370,15,775,96.88,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU970,Kano,Fagge,Ward CZ,2023,850,420,400,15,835,98.24,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU971,Rivers,Port Harcourt,Ward DC,2023,1120,555,530,20,1105,98.66,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU972,Abuja,Bwari,Ward DA,2023,1180,585,560,20,1165,98.73,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU973,Lagos,Surulere,Ward DI,2023,720,350,330,10,690,95.83,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU974,Kano,Nassarawa,Ward DI,2023,1020,500,480,15,995,97.55,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU975,Rivers,Obio/Akpor,Ward DM,2023,1110,550,530,15,1095,98.65,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU976,Abuja,AMAC,Ward DH,2023,1370,670,640,25,1335,97.45,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU977,Lagos,Eti-Osa,Ward DC,2023,810,395,375,15,785,96.91,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU978,Kano,Fagge,Ward DA,2023,860,425,405,15,845,98.26,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU979,Rivers,Port Harcourt,Ward DD,2023,1130,560,535,20,1115,98.67,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU980,Abuja,Bwari,Ward DB,2023,1190,590,565,20,1175,98.74,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU981,Lagos,Surulere,Ward DJ,2023,730,355,335,10,700,95.89,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU982,Kano,Nassarawa,Ward DJ,2023,1030,505,485,15,1005,97.57,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU983,Rivers,Obio/Akpor,Ward DN,2023,1120,555,535,15,1105,98.66,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU984,Abuja,AMAC,Ward DI,2023,1380,675,645,25,1345,97.46,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU985,Lagos,Eti-Osa,Ward DD,2023,820,400,380,15,795,96.95,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU986,Kano,Fagge,Ward DB,2023,870,430,410,15,855,98.28,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU987,Rivers,Port Harcourt,Ward DE,2023,1140,565,540,20,1125,98.68,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU988,Abuja,Bwari,Ward DC,2023,1200,595,570,20,1185,98.75,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU989,Lagos,Surulere,Ward DK,2023,740,360,340,10,710,95.95,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU990,Kano,Nassarawa,Ward DK,2023,1040,510,490,15,1015,97.6,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU991,Rivers,Obio/Akpor,Ward DO,2023,1130,560,540,15,1115,98.67,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU992,Abuja,AMAC,Ward DJ,2023,1390,680,650,25,1355,97.48,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU993,Lagos,Eti-Osa,Ward DE,2023,830,405,385,15,805,96.99,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU994,Kano,Fagge,Ward DC,2023,880,435,415,15,865,98.3,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU995,Rivers,Port Harcourt,Ward DF,2023,1150,570,545,20,1135,98.7,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU996,Abuja,Bwari,Ward DD,2023,1210,600,575,20,1195,98.76,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU997,Lagos,Surulere,Ward DL,2023,750,365,345,10,720,96,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU998,Kano,Nassarawa,Ward DL,2023,1050,515,495,15,1025,97.62,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU999,Rivers,Obio/Akpor,Ward DP,2023,1140,565,545,15,1125,98.68,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU1000,Abuja,AMAC,Ward DK,2023,1400,685,655,25,1365,97.5,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
